(8098, 'motive', ['1', '2', '4'])
(382, 'allay', ['12', '2', '12'])
(382, 'allay', ['2', '2', '12'])
(3816, 'divorce', ['1', '2', '4'])
(4598, 'exposed', ['3', '2', '5'])
(7737, 'mediate', ['6', '0', '5'])
(3873, 'dose', ['6', '0', '5'])
(9310, 'platter', ['6', '0', '3'])
(492, 'analyst', ['7', '3', '6'])
(4759, 'fearless', ['9', '2', '4'])
(8916, 'parsimony', ['4', '2', '4'])
(9533, 'precipice', ['6', '0', '5'])
(7967, 'mite', ['3', '2', '4'])
(5131, 'fountain', ['2', '3', '4'])
(5008, 'fob', ['6', '0', '4'])
(12761, 'topographic', ['3', '2', '6'])
(9118, 'perpetuity', ['2', '2', '4'])
(13926, 'wits', ['11', '2', '4'])
(10746, 'rosary', ['11', '2', '4'])
(6533, 'infusion', ['2', '2', '6'])
(4180, 'emergence', ['4', '2', '3'])
(2174, 'clever', ['4', '2', '5'])
(9133, 'personal', ['6', '0', '4'])
(9573, 'prelude', ['9', '2', '5'])
(9103, 'permissible', ['11', '2', '4'])
(2742, 'coop', ['6', '0', '4'])
(10939, 'scandalous', ['10', '2', '4'])
(5902, 'heroics', ['12', '2', '3'])
(13671, 'volume', ['11', '2', '5'])
(13671, 'volume', ['5', '2', '5'])
(10776, 'rowdy', ['10', '2', '5'])
(6285, 'imposing', ['6', '0', '5'])
(6020, 'horizon', ['7', '2', '5'])
(6044, 'hostage', ['6', '0', '5'])
(7077, 'lamb', ['6', '0', '1'])
(8020, 'momentary', ['11', '3', '5'])
(5408, 'gist', ['4', '3', '4'])
(11997, 'straightforward', ['11', '2', '3'])
(1408, 'boon', ['6', '0', '3'])
(10824, 'ruth', ['6', '0', '4'])
(8452, 'obese', ['6', '0', '4'])
(5524, 'grange', ['4', '2', '4'])
(481, 'amusing', ['8', '4', '9'])
(3354, 'depraved', ['6', '0', '4'])
(2657, 'contention', ['6', '0', '3'])
(8687, 'oscillatory', ['6', '0', '5'])
(6413, 'indemnify', ['5', '2', '3'])
(12338, 'swollen', ['10', '2', '4'])
(13055, 'typewriter', ['1', '2', '5'])
(4410, 'established', ['11', '3', '5'])
(11412, 'skeptical', ['4', '2', '5'])
(8928, 'parting', ['8', '2', '6'])
(8928, 'parting', ['7', '2', '6'])
(4141, 'ellipsoid', ['6', '0', '3'])
(10317, 'regularity', ['6', '0', '3'])
(4921, 'flange', ['6', '0', '4'])
(7525, 'magic', ['9', '2', '5'])
(3989, 'dupe', ['6', '0', '5'])
(13836, 'whiff', ['2', '2', '4'])
(13069, 'ulterior', ['12', '2', '5'])
(13069, 'ulterior', ['9', '2', '5'])
(2952, 'crook', ['12', '2', '5'])
(2243, 'cod', ['5', '2', '4'])
(2243, 'cod', ['3', '2', '4'])
(12495, 'temperate', ['6', '0', '4'])
(11604, 'solder', ['5', '3', '5'])
(5334, 'gawk', ['6', '0', '4'])
(8029, 'money', ['6', '0', '1'])
(2558, 'congratulatory', ['11', '3', '5'])
(7321, 'lingual', ['5', '2', '5'])
(4472, 'exaggerated', ['6', '0', '5'])
(7132, 'laugh', ['6', '0', '3'])
(7517, 'madden', ['10', '2', '3'])
(3887, 'dove', ['11', '3', '4'])
(8897, 'parentage', ['6', '0', '3'])
(5481, 'goodness', ['6', '0', '2'])
(4547, 'exotic', ['6', '0', '4'])
(8758, 'overlay', ['6', '0', '5'])
(4014, 'dynamics', ['10', '2', '4'])
(97, 'accordance', ['6', '0', '4'])
(13404, 'upland', ['3', '3', '6'])
(13404, 'upland', ['3', '3', '6'])
(12866, 'translocation', ['6', '0', '4'])
(12382, 'tablet', ['1', '2', '4'])
(12576, 'theft', ['1', '2', '5'])
(1568, 'buddy', ['6', '0', '4'])
(11140, 'sequel', ['6', '0', '4'])
(8452, 'obese', ['3', '2', '5'])
(395, 'alligator', ['4', '5', '5'])
(9205, 'physiology', ['10', '3', '5'])
(7135, 'laughter', ['6', '0', '5'])
(9572, 'preliminary', ['12', '2', '4'])
(10886, 'sanitary', ['11', '3', '3'])
(11287, 'shortness', ['6', '0', '4'])
(3866, 'doomsday', ['1', '3', '4'])
(4380, 'err', ['6', '0', '5'])
(10365, 'relegation', ['1', '3', '6'])
(1871, 'cattle', ['3', '4', '6'])
(13393, 'unwillingness', ['1', '2', '5'])
(5364, 'genre', ['5', '2', '4'])
(10116, 'raving', ['6', '0', '1'])
(5994, 'honest', ['11', '2', '5'])
(13051, 'twitch', ['12', '2', '4'])
(7443, 'lotto', ['11', '2', '5'])
(7443, 'lotto', ['4', '2', '5'])
(11299, 'showy', ['6', '0', '5'])
(3908, 'drapery', ['6', '0', '6'])
(12553, 'terrorize', ['10', '4', '5'])
(10163, 'recast', ['10', '2', '3'])
(4135, 'elimination', ['10', '2', '4'])
(10819, 'rust', ['7', '2', '3'])
(4702, 'familiarize', ['6', '0', '4'])
(11746, 'spiny', ['10', '2', '5'])
(11691, 'speciality', ['6', '0', '5'])
(6958, 'junior', ['6', '0', '4'])
(7460, 'loyal', ['6', '0', '1'])
(12938, 'trident', ['5', '2', '5'])
(12938, 'trident', ['2', '2', '5'])
(10613, 'reverence', ['11', '2', '5'])
(10613, 'reverence', ['2', '2', '5'])
(6335, 'inaudible', ['11', '2', '5'])
(7000, 'kidnap', ['10', '2', '4'])
(12556, 'test', ['6', '0', '4'])
(8146, 'multiply', ['9', '2', '4'])
(4661, 'facsimile', ['7', '2', '4'])
(689, 'archetype', ['6', '0', '7'])
(2068, 'chorus', ['6', '0', '4'])
(10425, 'rental', ['6', '0', '3'])
(9574, 'premature', ['8', '2', '4'])
(12833, 'trajectory', ['11', '2', '4'])
(12544, 'terrible', ['1', '3', '5'])
(12204, 'sunny', ['12', '3', '4'])
(5731, 'hap', ['4', '2', '3'])
(11206, 'shaman', ['6', '0', '4'])
(4032, 'earshot', ['6', '0', '5'])
(11328, 'sickness', ['12', '2', '5'])
(5343, 'geld', ['1', '2', '6'])
(5343, 'geld', ['5', '2', '6'])
(5343, 'geld', ['12', '2', '6'])
(4806, 'fervor', ['10', '3', '4'])
(13426, 'usefulness', ['6', '0', '5'])
(9860, 'pseudo', ['5', '2', '5'])
(5655, 'gulf', ['2', '2', '3'])
(10638, 'revulsion', ['3', '3', '5'])
(5014, 'foggy', ['5', '4', '5'])
(11381, 'singular', ['7', '2', '3'])
(2038, 'childish', ['8', '2', '4'])
(3012, 'culpable', ['4', '2', '5'])
(6223, 'immersion', ['2', '2', '5'])
(234, 'advantage', ['6', '0', '5'])
(10449, 'replete', ['2', '2', '4'])
(3355, 'depravity', ['6', '0', '3'])
(169, 'additional', ['4', '4', '13'])
(6315, 'imputation', ['6', '0', '4'])
(9325, 'pleat', ['6', '0', '5'])
(1807, 'carnation', ['10', '2', '4'])
(7315, 'lined', ['1', '2', '5'])
(12812, 'track', ['1', '2', '4'])
(1320, 'bloated', ['5', '2', '5'])
(3759, 'distaste', ['11', '2', '6'])
(3759, 'distaste', ['1', '2', '6'])
(3759, 'distaste', ['4', '2', '6'])
(7070, 'lag', ['1', '2', '5'])
(7070, 'lag', ['4', '2', '5'])
(308, 'aggregation', ['6', '0', '3'])
(12850, 'transfer', ['4', '2', '5'])
(2316, 'comb', ['3', '2', '4'])
(11085, 'segregate', ['1', '2', '6'])
(11085, 'segregate', ['2', '2', '6'])
(1612, 'bureau', ['6', '0', '3'])
(13644, 'visit', ['2', '2', '7'])
(13644, 'visit', ['9', '2', '7'])
(397, 'allocation', ['2', '2', '8'])
(4421, 'etch', ['5', '3', '4'])
(8497, 'obstructive', ['1', '2', '5'])
(1821, 'cartographic', ['5', '2', '5'])
(12976, 'truce', ['2', '2', '2'])
(18, 'abhor', ['10', '3', '8'])
(18, 'abhor', ['3', '3', '8'])
(455, 'amiable', ['12', '2', '7'])
(455, 'amiable', ['2', '2', '7'])
(3332, 'depart', ['7', '2', '4'])
(3662, 'disgust', ['10', '2', '5'])
(3662, 'disgust', ['4', '2', '5'])
(9742, 'projecting', ['6', '0', '3'])
(8427, 'numeral', ['1', '3', '5'])
(5604, 'groove', ['6', '0', '4'])
(11511, 'sly', ['12', '2', '5'])
(3620, 'disconnect', ['5', '2', '5'])
(3620, 'disconnect', ['3', '2', '5'])
(198, 'administration', ['3', '3', '7'])
(12366, 'synonymous', ['6', '0', '4'])
(5806, 'headway', ['4', '3', '4'])
(676, 'arbitrator', ['9', '2', '4'])
(9800, 'prose', ['11', '3', '4'])
(13500, 'vegetation', ['4', '5', '5'])
(9823, 'protestant', ['6', '0', '4'])
(9052, 'penny', ['3', '2', '5'])
(4962, 'fling', ['8', '2', '4'])
(11151, 'seriousness', ['1', '2', '4'])
(4480, 'examiner', ['3', '2', '7'])
(4488, 'excellence', ['6', '0', '4'])
(11077, 'seductive', ['10', '3', '3'])
(3162, 'debate', ['1', '2', '5'])
(3162, 'debate', ['3', '2', '5'])
(8462, 'obligation', ['9', '3', '9'])
(4801, 'ferocity', ['10', '4', '5'])
(9075, 'perfect', ['11', '2', '4'])
(10691, 'ripple', ['12', '2', '5'])
(13999, 'wrist', ['6', '0', '3'])
(2252, 'coexistence', ['11', '2', '4'])
(640, 'appointment', ['6', '0', '3'])
(13658, 'vocabulary', ['8', '2', '5'])
(472, 'amplification', ['12', '2', '6'])
(1726, 'cancellation', ['1', '2', '5'])
(1726, 'cancellation', ['10', '2', '5'])
(11304, 'shrill', ['6', '0', '4'])
(2646, 'contamination', ['3', '2', '5'])
(10559, 'restrain', ['7', '2', '5'])
(11672, 'spaniel', ['3', '4', '5'])
(2488, 'concordance', ['6', '0', '3'])
(8462, 'obligation', ['6', '0', '5'])
(3401, 'desirable', ['10', '4', '4'])
(9414, 'poncho', ['11', '2', '5'])
(9447, 'portable', ['6', '0', '5'])
(1890, 'cayenne', ['10', '4', '5'])
(9956, 'quad', ['10', '2', '4'])
(10989, 'scores', ['6', '0', '4'])
(4998, 'fluted', ['11', '2', '4'])
(5081, 'forge', ['10', '3', '5'])
(41, 'abrupt', ['1', '3', '17'])
(41, 'abrupt', ['5', '3', '17'])
(41, 'abrupt', ['10', '3', '17'])
(41, 'abrupt', ['12', '3', '17'])
(7210, 'legislative', ['1', '2', '5'])
(3742, 'dissension', ['1', '2', '5'])
(3742, 'dissension', ['10', '2', '5'])
(4494, 'excessive', ['1', '2', '5'])
(4494, 'excessive', ['7', '2', '5'])
(9907, 'punishing', ['1', '4', '6'])
(10838, 'safe', ['4', '2', '12'])
(10838, 'safe', ['9', '2', '12'])
(2761, 'corkscrew', ['5', '6', '16'])
(3648, 'discussion', ['11', '2', '5'])
(3648, 'discussion', ['9', '2', '5'])
(685, 'archbishop', ['11', '2', '5'])
(1290, 'blasphemy', ['10', '3', '5'])
(2588, 'consecutive', ['6', '0', '5'])
(9672, 'prisoner', ['5', '5', '10'])
(4983, 'fluctuating', ['12', '2', '5'])
(7314, 'linear', ['11', '2', '3'])
(9574, 'premature', ['8', '3', '6'])
(11558, 'sneer', ['10', '2', '5'])
(5402, 'gingerly', ['12', '2', '4'])
(7396, 'lodging', ['3', '3', '4'])
(13689, 'vow', ['11', '2', '6'])
(137, 'acquiescence', ['5', '3', '9'])
(10798, 'ruinous', ['1', '2', '4'])
(12847, 'transcriber', ['6', '0', '4'])
(1343, 'blunder', ['7', '3', '7'])
(2913, 'credible', ['10', '2', '4'])
(2783, 'correlation', ['4', '2', '5'])
(1956, 'chancellor', ['1', '3', '4'])
(13785, 'wear', ['3', '2', '4'])
(9196, 'photography', ['11', '5', '9'])
(2709, 'convergence', ['6', '0', '3'])
(4579, 'expire', ['1', '2', '3'])
(3621, 'disconnected', ['6', '0', '4'])
(4399, 'esoteric', ['1', '2', '3'])
(5000, 'flux', ['2', '2', '4'])
(13527, 'ventilator', ['11', '2', '5'])
(11616, 'solidity', ['6', '0', '4'])
(10634, 'revolutionary', ['10', '2', '4'])
(3344, 'deplorable', ['6', '0', '5'])
(3836, 'dogmatic', ['6', '0', '3'])
(2082, 'church', ['11', '3', '5'])
(2082, 'church', ['11', '3', '5'])
(1165, 'belay', ['3', '5', '10'])
(13160, 'underneath', ['1', '2', '5'])
(8063, 'morals', ['11', '4', '4'])
(2328, 'comfort', ['6', '0', '2'])
(1196, 'bereft', ['1', '5', '5'])
(7765, 'member', ['6', '0', '3'])
(6493, 'inference', ['12', '3', '5'])
(10456, 'reposition', ['6', '0', '5'])
(9572, 'preliminary', ['4', '2', '5'])
(3319, 'denomination', ['1', '2', '4'])
(8279, 'negligently', ['3', '3', '5'])
(2278, 'collaborator', ['6', '0', '4'])
(5298, 'garage', ['3', '3', '4'])
(3663, 'disgusting', ['3', '2', '4'])
(4634, 'extravaganza', ['6', '0', '3'])
(7610, 'manners', ['11', '2', '4'])
(2748, 'cop', ['2', '3', '4'])
(2670, 'continuation', ['6', '0', '4'])
(7930, 'misconduct', ['5', '2', '3'])
(5720, 'handle', ['6', '0', '5'])
(6482, 'infant', ['8', '2', '4'])
(889, 'audience', ['11', '2', '9'])
(889, 'audience', ['4', '2', '9'])
(889, 'audience', ['7', '2', '9'])
(12039, 'stripe', ['1', '3', '5'])
(2384, 'comparable', ['4', '2', '5'])
(7181, 'leather', ['3', '3', '4'])
(6774, 'intuition', ['12', '2', '4'])
(1355, 'boast', ['9', '2', '3'])
(4500, 'excitation', ['6', '0', '3'])
(12274, 'survey', ['5', '3', '4'])
(9462, 'possess', ['6', '0', '4'])
(11696, 'specific', ['6', '0', '3'])
(10580, 'retardation', ['1', '2', '6'])
(6926, 'jolt', ['12', '2', '5'])
(1978, 'charade', ['2', '2', '5'])
(1592, 'bulletin', ['11', '2', '5'])
(11928, 'sterile', ['11', '3', '3'])
(9357, 'plunder', ['1', '2', '4'])
(1219, 'bib', ['11', '2', '8'])
(1219, 'bib', ['12', '2', '8'])
(1219, 'bib', ['8', '2', '8'])
(13483, 'variety', ['5', '4', '7'])
(5639, 'guerilla', ['3', '5', '6'])
(3372, 'derivative', ['6', '0', '3'])
(7174, 'leap', ['6', '0', '3'])
(3415, 'despotism', ['1', '3', '4'])
(11499, 'slowly', ['5', '2', '4'])
(756, 'artistic', ['4', '2', '5'])
(12609, 'things', ['6', '0', '3'])
(2932, 'criminal', ['1', '2', '5'])
(2932, 'criminal', ['5', '2', '5'])
(13400, 'unyielding', ['5', '3', '4'])
(9007, 'peak', ['11', '2', '4'])
(5974, 'holocaust', ['1', '3', '5'])
(2027, 'chestnut', ['3', '5', '5'])
(10295, 'regency', ['9', '2', '4'])
(1685, 'calcareous', ['5', '3', '3'])
(5664, 'gunpowder', ['1', '2', '6'])
(5664, 'gunpowder', ['3', '2', '6'])
(12063, 'stuffing', ['6', '0', '4'])
(3361, 'depressing', ['2', '2', '4'])
(13623, 'viper', ['10', '3', '5'])
(2381, 'companion', ['2', '2', '3'])
(4293, 'ensign', ['11', '2', '4'])
(13382, 'unveil', ['10', '2', '4'])
(8915, 'parsimonious', ['3', '2', '5'])
(9415, 'pond', ['2', '2', '4'])
(4452, 'eventful', ['7', '2', '5'])
(12780, 'toss', ['6', '0', '4'])
(4536, 'exigent', ['10', '2', '4'])
(12971, 'trough', ['3', '4', '4'])
(9859, 'psalm', ['6', '0', '3'])
(9063, 'perceive', ['2', '2', '4'])
(13269, 'unjustified', ['1', '2', '5'])
(10280, 'refrigerator', ['11', '2', '5'])
(7971, 'mixed', ['5', '3', '5'])
(6441, 'indistinguishable', ['6', '0', '4'])
(5071, 'foresee', ['6', '0', '3'])
(5628, 'grumble', ['5', '2', '4'])
(6697, 'interchange', ['6', '0', '4'])
(8336, 'nihilism', ['6', '0', '6'])
(533, 'annexation', ['1', '2', '7'])
(533, 'annexation', ['7', '2', '7'])
(8140, 'multiple', ['6', '0', '5'])
(9931, 'purposely', ['6', '0', '5'])
(149, 'active', ['8', '4', '13'])
(2994, 'cryptography', ['5', '2', '4'])
(1883, 'cautiously', ['12', '3', '4'])
(10466, 'reprint', ['1', '4', '5'])
(5050, 'forceps', ['5', '4', '5'])
(6283, 'importation', ['6', '0', '5'])
(13973, 'worth', ['4', '3', '5'])
(780, 'assassin', ['1', '3', '6'])
(780, 'assassin', ['10', '3', '6'])
(1045, 'barbecue', ['10', '3', '5'])
(12246, 'suppress', ['1', '3', '5'])
(5767, 'hash', ['3', '2', '4'])
(5767, 'hash', ['7', '2', '4'])
(7283, 'lifeboat', ['6', '0', '3'])
(10416, 'renegade', ['10', '3', '4'])
(2849, 'courtship', ['8', '4', '4'])
(3765, 'distinguish', ['6', '0', '5'])
(9644, 'priestly', ['6', '0', '4'])
(5470, 'goggles', ['1', '2', '3'])
(4525, 'exertion', ['5', '3', '5'])
(10694, 'risk', ['10', '3', '4'])
(6248, 'impeachment', ['10', '2', '4'])
(3590, 'disapprove', ['1', '2', '5'])
(6379, 'incompetence', ['6', '0', '5'])
(8485, 'observatory', ['2', '2', '4'])
(1521, 'brighten', ['12', '3', '4'])
(2940, 'crisp', ['12', '2', '4'])
(3993, 'duplicity', ['1', '2', '4'])
(13751, 'wary', ['5', '2', '5'])
(13751, 'wary', ['12', '2', '5'])
(414, 'aloof', ['11', '3', '5'])
(13164, 'undersized', ['8', '2', '4'])
(5912, 'hexagon', ['5', '2', '4'])
(7929, 'misconception', ['6', '0', '5'])
(10875, 'sanction', ['10', '2', '5'])
(10875, 'sanction', ['4', '2', '5'])
(10007, 'quiescent', ['10', '2', '5'])
(6504, 'infinite', ['11', '4', '4'])
(12262, 'surplus', ['6', '0', '3'])
(2909, 'credence', ['12', '3', '6'])
(1482, 'bravery', ['10', '2', '5'])
(1482, 'bravery', ['2', '2', '5'])
(1716, 'camouflaged', ['4', '4', '5'])
(13762, 'watchful', ['11', '2', '5'])
(9240, 'pilot', ['2', '3', '4'])
(7878, 'milky', ['11', '5', '5'])
(8926, 'particularity', ['6', '0', '3'])
(8729, 'outward', ['2', '2', '4'])
(2407, 'compilation', ['5', '3', '5'])
(11356, 'silt', ['3', '4', '4'])
(3439, 'deter', ['3', '2', '5'])
(9636, 'prey', ['8', '2', '4'])
(4270, 'engraving', ['5', '2', '4'])
(4809, 'fetch', ['6', '0', '3'])
(4802, 'ferry', ['12', '2', '5'])
(5846, 'heed', ['10', '2', '5'])
(5846, 'heed', ['12', '2', '5'])
(13321, 'unquestioned', ['4', '2', '5'])
(2337, 'commanding', ['2', '2', '4'])
(10893, 'sarcoma', ['1', '2', '3'])
(13830, 'wheels', ['11', '2', '5'])
(13830, 'wheels', ['1', '2', '5'])
(8373, 'noose', ['3', '3', '5'])
(13793, 'weave', ['6', '0', '4'])
(1970, 'chaplain', ['11', '2', '5'])
(6326, 'inadmissible', ['5', '6', '20'])
(7695, 'matrimony', ['11', '2', '2'])
(14064, 'zoology', ['6', '0', '5'])
(8976, 'patriarchal', ['11', '2', '4'])
(5630, 'grunt', ['3', '4', '5'])
(12348, 'symbolize', ['6', '0', '4'])
(12969, 'trot', ['6', '0', '4'])
(336, 'aim', ['11', '2', '13'])
(336, 'aim', ['10', '2', '13'])
(336, 'aim', ['12', '2', '13'])
(336, 'aim', ['2', '2', '13'])
(1571, 'buffalo', ['3', '5', '5'])
(765, 'ash', ['5', '2', '4'])
(5, 'abandonment', ['1', '2', '5'])
(5, 'abandonment', ['2', '2', '5'])
(3100, 'damage', ['1', '2', '5'])
(3100, 'damage', ['10', '2', '5'])
(961, 'azimuth', ['5', '2', '10'])
(961, 'azimuth', ['2', '2', '10'])
(1231, 'bigot', ['3', '2', '5'])
(6019, 'horde', ['1', '2', '4'])
(12471, 'technical', ['6', '0', '3'])
(446, 'ambush', ['10', '4', '13'])
(897, 'augmentation', ['3', '3', '9'])
(497, 'anarchist', ['1', '4', '8'])
(6296, 'imprint', ['1', '2', '5'])
(3720, 'dispose', ['5', '2', '4'])
(9988, 'quash', ['1', '3', '5'])
(9099, 'permanence', ['5', '2', '4'])
(3917, 'dreadful', ['1', '2', '5'])
(3917, 'dreadful', ['3', '2', '5'])
(2464, 'concealed', ['5', '3', '4'])
(5479, 'goodbye', ['1', '2', '3'])
(6132, 'hygiene', ['6', '0', '3'])
(5220, 'fry', ['6', '0', '4'])
(13024, 'turmeric', ['12', '3', '4'])
(13975, 'worthy', ['6', '0', '3'])
(12168, 'suffocation', ['1', '3', '5'])
(4314, 'entitle', ['4', '2', '5'])
(3094, 'daily', ['6', '0', '4'])
(3030, 'curator', ['6', '0', '3'])
(2736, 'cookery', ['6', '0', '4'])
(9993, 'queer', ['9', '2', '5'])
(9523, 'precede', ['12', '2', '4'])
(2328, 'comfort', ['8', '3', '4'])
(9870, 'puberty', ['10', '2', '5'])
(7946, 'misplace', ['6', '0', '5'])
(12471, 'technical', ['5', '3', '5'])
(7566, 'malignant', ['10', '2', '5'])
(10, 'abbreviate', ['5', '3', '6'])
(5527, 'granted', ['11', '2', '3'])
(11171, 'settled', ['6', '0', '4'])
(3257, 'defunct', ['6', '0', '3'])
(13906, 'winter', ['11', '5', '5'])
(13198, 'unequal', ['7', '2', '4'])
(1732, 'candle', ['12', '2', '3'])
(9990, 'quaternary', ['1', '3', '5'])
(10269, 'reform', ['5', '3', '6'])
(6430, 'indictment', ['3', '2', '5'])
(10945, 'scarce', ['6', '0', '4'])
(987, 'badly', ['1', '4', '4'])
(5778, 'hating', ['10', '4', '5'])
(10771, 'route', ['7', '2', '5'])
(4281, 'enlargement', ['7', '2', '6'])
(6686, 'intensity', ['11', '2', '6'])
(10188, 'recklessness', ['10', '2', '3'])
(10150, 'reassure', ['6', '0', '4'])
(7929, 'misconception', ['5', '2', '5'])
(13788, 'wearing', ['10', '2', '4'])
(4581, 'expiry', ['1', '4', '5'])
(12309, 'swearing', ['6', '0', '3'])
(13670, 'voltmeter', ['5', '4', '5'])
(4422, 'etching', ['5', '2', '3'])
(317, 'agnostic', ['6', '0', '4'])
(285, 'affront', ['1', '3', '4'])
(12237, 'supplies', ['4', '2', '5'])
(235, 'advantageous', ['4', '4', '13'])
(12831, 'trait', ['4', '2', '5'])
(502, 'anatomy', ['11', '2', '5'])
(502, 'anatomy', ['7', '2', '5'])
(13785, 'wear', ['2', '2', '5'])
(777, 'ass', ['3', '5', '6'])
(11716, 'speechless', ['11', '2', '5'])
(11121, 'sensual', ['6', '0', '2'])
(12150, 'succumb', ['6', '0', '3'])
(9559, 'preeminent', ['9', '2', '4'])
(1797, 'carelessness', ['6', '0', '5'])
(3709, 'dispense', ['3', '3', '5'])
(12233, 'supplement', ['6', '0', '4'])
(13452, 'vainly', ['1', '2', '5'])
(10868, 'salvation', ['11', '2', '2'])
(1645, 'butcher', ['10', '5', '5'])
(13484, 'vary', ['12', '2', '4'])
(5490, 'gorgeous', ['10', '2', '4'])
(991, 'baggage', ['3', '4', '5'])
(664, 'apt', ['4', '3', '13'])
(664, 'apt', ['3', '3', '13'])
(11945, 'stigma', ['1', '2', '4'])
(10186, 'recite', ['5', '2', '5'])
(5230, 'fumble', ['6', '0', '3'])
(13167, 'undertake', ['3', '2', '8'])
(13167, 'undertake', ['9', '2', '8'])
(12851, 'transference', ['6', '0', '5'])
(2368, 'communication', ['11', '3', '3'])
(7373, 'loathe', ['1', '3', '4'])
(9159, 'petitioner', ['2', '2', '5'])
(8037, 'monologue', ['5', '2', '5'])
(8037, 'monologue', ['2', '2', '5'])
(12274, 'survey', ['5', '2', '4'])
(10486, 'requisition', ['6', '0', '4'])
(5687, 'hacienda', ['3', '2', '4'])
(6640, 'instinctive', ['6', '0', '4'])
(5766, 'harvest', ['4', '2', '4'])
(10573, 'retain', ['2', '2', '5'])
(2251, 'coexist', ['5', '2', '3'])
(13678, 'voluptuous', ['6', '0', '4'])
(8395, 'notification', ['1', '2', '5'])
(12180, 'sulphur', ['12', '2', '5'])
(3886, 'dour', ['5', '3', '4'])
(2351, 'commission', ['5', '4', '5'])
(1934, 'certify', ['12', '2', '4'])
(1075, 'baseless', ['1', '3', '10'])
(1376, 'bolus', ['3', '3', '6'])
(3590, 'disapprove', ['6', '0', '3'])
(4267, 'engrave', ['5', '3', '4'])
(207, 'admissible', ['4', '2', '8'])
(10596, 'retrieve', ['4', '2', '4'])
(1783, 'carat', ['6', '0', '3'])
(9186, 'phonics', ['6', '0', '4'])
(9186, 'phonics', ['6', '0', '4'])
(9186, 'phonics', ['6', '0', '4'])
(4485, 'exceed', ['6', '0', '3'])
(10663, 'ridiculous', ['4', '2', '6'])
(10663, 'ridiculous', ['12', '2', '6'])
(3766, 'distinguishable', ['6', '0', '5'])
(4816, 'feverish', ['10', '3', '5'])
(4003, 'dutiful', ['6', '0', '3'])
(8975, 'patriarch', ['5', '2', '4'])
(768, 'asleep', ['2', '3', '6'])
(1746, 'canonical', ['6', '0', '5'])
(9979, 'quarrel', ['10', '4', '6'])
(7086, 'landed', ['1', '2', '4'])
(7086, 'landed', ['4', '2', '4'])
(6781, 'invalidate', ['6', '0', '3'])
(4669, 'fad', ['4', '2', '5'])
(2254, 'coffee', ['1', '2', '3'])
(4312, 'entire', ['5', '2', '3'])
(13488, 'vat', ['3', '2', '6'])
(3458, 'devastating', ['1', '2', '3'])
(3926, 'dresser', ['6', '0', '3'])
(8138, 'mule', ['3', '3', '4'])
(6961, 'juridical', ['1', '2', '4'])
(6961, 'juridical', ['3', '2', '4'])
(5768, 'hashish', ['6', '0', '3'])
(6459, 'ineffectual', ['3', '3', '5'])
(9941, 'pushing', ['6', '0', '3'])
(6133, 'hygienic', ['11', '3', '4'])
(9759, 'promoter', ['6', '0', '4'])
(5250, 'furnish', ['6', '0', '5'])
(1374, 'bolster', ['11', '3', '10'])
(916, 'authorship', ['1', '2', '4'])
(4537, 'exile', ['1', '13', '29'])
(2143, 'classic', ['1', '2', '4'])
(5745, 'hardness', ['6', '0', '5'])
(10031, 'racket', ['10', '2', '5'])
(6516, 'infliction', ['12', '2', '5'])
(7671, 'masterpiece', ['6', '0', '4'])
(4083, 'efficacious', ['10', '2', '4'])
(13549, 'vernal', ['6', '0', '2'])
(1208, 'betrothed', ['11', '2', '3'])
(11756, 'splash', ['2', '3', '4'])
(3645, 'discrimination', ['1', '4', '4'])
(3499, 'dichotomous', ['6', '0', '3'])
(19, 'abhorrent', ['1', '3', '11'])
(1735, 'candor', ['5', '2', '4'])
(12715, 'tissue', ['6', '0', '3'])
(9926, 'purist', ['11', '3', '4'])
(8894, 'pare', ['6', '0', '7'])
(12131, 'subtract', ['7', '2', '5'])
(285, 'affront', ['10', '3', '5'])
(8099, 'motley', ['6', '0', '4'])
(2449, 'compression', ['3', '2', '5'])
(3466, 'device', ['11', '2', '5'])
(3466, 'device', ['5', '2', '5'])
(8542, 'officer', ['2', '6', '9'])
(7932, 'miserable', ['1', '2', '4'])
(10345, 'rejects', ['1', '3', '7'])
