"id";"word";"count"
5029;"fondness";3
5030;"font";20
5031;"food";6
5032;"fool";11
5033;"fooling";3
5034;"foolish";38
5035;"foolishness";5
5036;"foot";10
5037;"football";3
5038;"footbridge";4
5039;"footing";9
5040;"footpath";5
5041;"footprint";9
5042;"fop";3
5043;"forage";11
5044;"foray";4
5045;"forbearance";7
5046;"forbid";5
5047;"forbidding";9
5048;"force";9
5049;"forced";6
5050;"forceps";10
5051;"forcibly";3
5052;"ford";9
5053;"fore";10
5054;"forearm";4
5055;"foreboding";9
5056;"forecast";67
5057;"forecaster";4
5058;"foreclose";4
5059;"forefathers";6
5060;"forefinger";5
5061;"forego";8
5062;"foregoing";9
5063;"foregone";10
5064;"foreground";5
5065;"forehead";9
5066;"foreign";7
5067;"foreigner";5
5068;"foreman";5
5069;"forensic";3
5070;"forerunner";3
5071;"foresee";12
5072;"foreseen";9
5073;"foresight";14
5074;"forest";3
5075;"forethought";5
5076;"forewarned";4
5077;"foreword";4
5078;"forfeit";11
5079;"forfeited";11
5080;"forfeiture";11
5081;"forge";9
5082;"forgery";40
5083;"forget";12
5084;"forgetful";5
5085;"forgetfulness";3
5086;"forgive";3
5087;"forgiven";4
5088;"forgiving";4
5089;"forgotten";9
5090;"fork";9
5091;"forked";7
5092;"forking";7
5093;"forlorn";15
5094;"form";9
5095;"formalism";3
5096;"formality";30
5097;"formation";9
5098;"formative";4
5099;"formed";8
5100;"formidable";8
5101;"forming";4
5102;"formless";4
5103;"formula";4
5104;"formulary";3
5105;"formulate";7
5106;"fornication";3
5107;"forsake";4
5108;"forsaken";4
5109;"forsooth";5
5110;"fort";9
5111;"forte";4
5112;"forthcoming";4
5113;"forthwith";4
5114;"fortification";5
5115;"fortify";6
5116;"fortitude";11
5117;"fortress";9
5118;"fortuitous";8
5119;"fortunate";3
5120;"fortune";3
5121;"forty";4
5122;"forum";10
5123;"forward";3
5124;"fossil";9
5125;"fossils";4
5126;"foul";4
5127;"found";10
5128;"foundation";9
5129;"founder";5
5130;"foundry";6
5131;"fountain";7
5132;"fourfold";5
5133;"fourth";7
5134;"fowl";4
5135;"fox";10
5136;"foxy";4
5137;"fraction";11
5138;"fractional";11
5139;"fracture";10
5140;"fragile";10
5141;"fragility";10
5142;"fragment";13
5143;"fragmentary";10
5144;"fragrance";7
5145;"fragrant";4
5146;"frailty";3
5147;"framework";4
5148;"franchise";3
5149;"frank";56
5150;"frankness";5
5151;"frantic";8
5152;"fraternal";30
5153;"fraternity";12
5154;"fraud";8
5155;"fraudulent";15
5156;"fraught";3
5157;"fray";9
5158;"frayed";4
5159;"freak";5
5160;"freakish";3
5161;"freedom";3
5162;"freehold";8
5163;"freelance";4
5164;"freely";3
5165;"freeway";3
5166;"freeze";15
5167;"freezer";6
5168;"freezing";5
5169;"freight";13
5170;"frenetic";3
5171;"frenzied";9
5172;"frenzy";8
5173;"frequency";4
5174;"frequent";62
5175;"frequently";10
5176;"fresco";4
5177;"freshman";4
5178;"fret";5
5179;"friction";10
5180;"friend";24
5181;"friendliness";3
5182;"friendly";17
5183;"friendship";4
5184;"frigate";9
5185;"fright";11
5186;"frighten";5
5187;"frightened";10
5188;"frightful";9
5189;"frigid";45
5190;"fringe";26
5191;"fringed";3
5192;"frisky";11
5193;"frivolous";11
5194;"frock";5
5195;"frog";16
5196;"frolic";3
5197;"front";40
5198;"frontage";4
5199;"frontal";10
5200;"frontier";9
5201;"fronting";3
5202;"frontispiece";10
5203;"frost";5
5204;"frostbite";5
5205;"frosted";4
5206;"frosty";5
5207;"froth";8
5208;"frothy";13
5209;"frown";5
5210;"frowning";6
5211;"frozen";4
5212;"frugal";10
5213;"fruit";7
5214;"fruitful";5
5215;"fruition";3
5216;"fruitless";14
5217;"frustrate";9
5218;"frustrated";9
5219;"frustration";5
5220;"fry";30
5221;"fudge";4
5222;"fuel";9
5223;"fugitive";13
5224;"fulcrum";6
5225;"fulfill";3
5226;"fulfillment";6
5227;"full";6
5228;"fullness";8
5229;"fully";9
5230;"fumble";20
5231;"fume";4
5232;"fumigation";5
5233;"fuming";5
5234;"fun";4
5235;"function";8
5236;"functional";5
5237;"fund";4
5238;"fundamental";11
5239;"fundamentally";4
5240;"funds";4
5241;"funeral";5
5242;"fungus";34
5243;"funk";4
5244;"funnel";12
5245;"fur";16
5246;"furious";28
5247;"furiously";6
5248;"furlough";3
5249;"furnace";12
5250;"furnish";14
5251;"furniture";3
5252;"furor";6
5253;"furrow";9
5254;"furtherance";4
5255;"fury";9
5256;"fuse";11
5257;"fusion";12
5258;"fuss";5
5259;"fussy";25
5260;"futile";5
5261;"futility";5
5262;"future";9
5263;"fuzz";4
5264;"fuzzy";4
5265;"gaby";5
5266;"gag";59
5267;"gage";8
5268;"gaggle";4
5269;"gain";22
5270;"gainful";8
5271;"gaining";3
5272;"gait";5
5273;"gala";3
5274;"galaxy";4
5275;"gale";5
5276;"gall";11
5277;"gallant";6
5278;"gallantry";4
5279;"gallery";24
5280;"galley";5
5281;"gallop";11
5282;"galloping";4
5283;"gallows";9
5284;"galore";9
5285;"gamble";4
5286;"gambler";3
5287;"gambling";8
5288;"game";10
5289;"gaming";4
5290;"gammon";5
5291;"gamut";3
5292;"gander";4
5293;"gang";29
5294;"gaol";4
5295;"gap";30
5296;"gape";16
5297;"gaping";8
5298;"garage";4
5299;"garb";6
5300;"garbage";6
5301;"garbled";3
5302;"garden";26
5303;"gardener";4
5304;"gardening";5
5305;"garish";24
5306;"garlic";8
5307;"garment";5
5308;"garner";3
5309;"garnet";3
5310;"garnish";52
5311;"garrison";54
5312;"garter";3
5313;"gas";5
5314;"gaseous";5
5315;"gash";4
5316;"gasification";5
5317;"gasoline";14
5318;"gasp";3
5319;"gasping";4
5320;"gastric";4
5321;"gastronomy";5
5322;"gate";12
5323;"gateway";34
5324;"gather";3
5325;"gatherer";5
5326;"gathering";3
5327;"gauche";3
5328;"gauge";4
5329;"gauging";4
5330;"gaunt";20
5331;"gauntlet";5
5332;"gauze";5
5333;"gavel";3
5334;"gawk";7
5335;"gaze";6
5336;"gazebo";3
5337;"gazelle";4
5338;"gazette";14
5339;"gazetteer";14
5340;"gear";13
5341;"gel";4
5342;"gelatin";8
5343;"geld";6
5344;"gelding";4
5345;"gem";3
5346;"gemini";3
5347;"gender";3
5348;"genealogy";9
5349;"general";7
5350;"generality";5
5351;"generalization";9
5352;"generally";9
5353;"generate";4
5354;"generation";5
5355;"generative";3
5356;"generator";3
5357;"generic";3
5358;"generosity";3
5359;"generous";3
5360;"genesis";8
5361;"genetics";4
5362;"genial";14
5363;"genius";5
5364;"genre";4
5365;"gent";4
5366;"genteel";7
5367;"gentleman";8
5368;"gentleness";7
5369;"gentry";5
5370;"genuine";8
5371;"genus";5
5372;"geography";5
5373;"geology";4
5374;"geometry";10
5375;"geranium";3
5376;"geriatric";4
5377;"germ";30
5378;"german";3
5379;"germane";4
5380;"germinate";5
5381;"germination";4
5382;"gestation";4
5383;"gesture";3
5384;"ghastly";10
5385;"ghetto";4
5386;"ghost";3
5387;"ghostly";9
5388;"giant";8
5389;"gibberish";12
5390;"gift";6
5391;"gifted";4
5392;"gig";4
5393;"gigantic";13
5394;"giggle";3
5395;"gill";4
5396;"gills";3
5397;"gilt";5
5398;"gimp";3
5399;"gin";7
5400;"ginger";5
5401;"gingerbread";3
5402;"gingerly";8
5403;"giraffe";4
5404;"girder";11
5405;"girdle";9
5406;"girl";8
5407;"girth";8
5408;"gist";13
5409;"giving";4
5410;"glabrous";6
5411;"glacial";10
5412;"glacier";5
5413;"glad";6
5414;"glade";5
5415;"gladiator";5
5416;"gladness";4
5417;"glance";8
5418;"glare";28
5419;"glaring";12
5420;"glass";47
5421;"glasses";4
5422;"glassware";4
5423;"glaze";5
5424;"gleam";3
5425;"glean";8
5426;"glee";11
5427;"glen";4
5428;"glib";3
5429;"glide";43
5430;"glimmer";39
5431;"glimpse";9
5432;"glint";7
5433;"glitter";6
5434;"glittering";3
5435;"globe";8
5436;"globular";5
5437;"gloom";10
5438;"gloomy";9
5439;"glorification";8
5440;"glorify";8
5441;"glory";16
5442;"gloss";4
5443;"glossary";10
5444;"glossy";9
5445;"glove";4
5446;"glow";6
5447;"glowing";3
5448;"glucose";5
5449;"glue";5
5450;"glum";4
5451;"glut";6
5452;"gluten";5
5453;"gluttony";9
5454;"glycerin";5
5455;"gnat";6
5456;"gnome";5
5457;"goat";4
5458;"goatee";5
5459;"gob";4
5460;"gobble";4
5461;"goblet";5
5462;"goblin";4
5463;"god";3
5464;"goddess";3
5465;"godfather";4
5466;"godless";4
5467;"godly";12
5468;"godsend";6
5469;"goggle";5
5470;"goggles";3
5471;"gold";9
5472;"golden";3
5473;"golf";5
5474;"gondola";3
5475;"gong";9
5476;"gonorrhea";4
5477;"goo";6
5478;"good";3
5479;"goodbye";3
5480;"goodly";4
5481;"goodness";8
5482;"goods";4
5483;"goodwill";3
5484;"goody";3
5485;"gooey";5
5486;"goose";4
5487;"gopher";3
5488;"gore";10
5489;"gorge";4
5490;"gorgeous";11
5491;"gory";8
5492;"gospel";11
5493;"gossip";100
5494;"gouge";8
5495;"gourmet";5
5496;"gout";5
5497;"govern";7
5498;"governess";10
5499;"governing";4
5500;"government";8
5501;"governor";9
5502;"gown";6
5503;"grab";4
5504;"grace";4
5505;"graceful";5
5506;"gracious";8
5507;"graciously";3
5508;"gradation";4
5509;"grade";14
5510;"grader";3
5511;"gradient";4
5512;"gradual";13
5513;"gradually";26
5514;"graduation";3
5515;"grain";3
5516;"gram";4
5517;"grammar";38
5518;"grand";9
5519;"grandchildren";3
5520;"grandeur";3
5521;"grandfather";7
5522;"grandiose";5
5523;"grandmother";4
5524;"grange";4
5525;"granite";5
5526;"grant";6
5527;"granted";3
5528;"grantee";8
5529;"grantor";4
5530;"granular";5
5531;"granule";5
5532;"grapes";4
5533;"graphics";10
5534;"grapple";5
5535;"grasp";9
5536;"grasping";7
5537;"grass";7
5538;"grasshopper";4
5539;"grassy";5
5540;"grate";16
5541;"grated";4
5542;"grateful";4
5543;"gratify";10
5544;"grating";9
5545;"gratis";3
5546;"gratitude";3
5547;"gratuitous";22
5548;"gratuity";7
5549;"grave";8
5550;"gravel";6
5551;"graver";4
5552;"gravitate";8
5553;"gravitation";5
5554;"gravity";8
5555;"gravy";4
5556;"gray";7
5557;"graze";8
5558;"grease";16
5559;"greasy";5
5560;"greater";8
5561;"greatest";3
5562;"greatly";5
5563;"greatness";3
5564;"greed";3
5565;"greedy";10
5566;"green";4
5567;"greenhouse";4
5568;"greenish";3
5569;"greenwood";3
5570;"greet";5
5571;"greeting";7
5572;"gregarious";4
5573;"grenade";5
5574;"grey";5
5575;"greyhound";5
5576;"gridiron";7
5577;"grief";6
5578;"grievance";9
5579;"grieve";64
5580;"grievous";8
5581;"griffin";4
5582;"grill";5
5583;"grille";3
5584;"grim";9
5585;"grime";5
5586;"grimy";5
5587;"grin";8
5588;"grind";10
5589;"grinder";5
5590;"grinding";5
5591;"grip";8
5592;"grisly";5
5593;"grist";8
5594;"grit";31
5595;"gritty";14
5596;"grizzly";9
5597;"groan";9
5598;"grocer";5
5599;"groceries";4
5600;"grocery";12
5601;"groggy";5
5602;"groin";4
5603;"groom";5
5604;"groove";7
5605;"grope";6
5606;"gross";5
5607;"grotesque";5
5608;"grotto";4
5609;"ground";7
5610;"grounded";4
5611;"groundless";9
5612;"grounds";3
5613;"groundwork";8
5614;"group";12
5615;"grouping";6
5616;"grouse";4
5617;"grout";7
5618;"grove";11
5619;"grow";7
5620;"growl";9
5621;"growling";4
5622;"growth";5
5623;"grub";7
5624;"grudge";3
5625;"grudgingly";5
5626;"gruesome";7
5627;"gruff";12
5628;"grumble";12
5629;"grumpy";4
5630;"grunt";13
5631;"guarantee";8
5632;"guaranty";3
5633;"guard";3
5634;"guarded";9
5635;"guardian";12
5636;"guardianship";8
5637;"guards";5
5638;"gubernatorial";4
5639;"guerilla";6
5640;"guess";5
5641;"guesswork";4
5642;"guest";4
5643;"guidance";14
5644;"guide";5
5645;"guidebook";10
5646;"guild";9
5647;"guile";13
5648;"guillotine";15
5649;"guilt";5
5650;"guilty";10
5651;"guinea";5
5652;"guise";5
5653;"guitar";5
5654;"gules";4
5655;"gulf";14
5656;"gull";6
5657;"gullible";6
5658;"gully";30
5659;"gulp";6
5660;"gum";11
5661;"gummy";5
5662;"gun";10
5663;"gunner";5
5664;"gunpowder";15
5665;"guru";8
5666;"gush";7
5667;"gusset";3
5668;"gust";58
5669;"gusty";5
5670;"gut";8
5671;"guts";8
5672;"gutter";10
5673;"guy";5
5674;"guzzling";5
5675;"gymnasium";8
5676;"gymnast";4
5677;"gymnastic";3
5678;"gymnastics";9
5679;"gynecology";3
5680;"gypsy";7
5681;"gyroscope";4
5682;"habit";5
5683;"habitat";11
5684;"habitation";6
5685;"habitual";13
5686;"habitually";5
5687;"hacienda";8
5688;"hag";10
5689;"haggard";15
5690;"haggle";5
5691;"hail";55
5692;"hair";12
5693;"hairy";9
5694;"hale";3
5695;"half";5
5696;"halfway";8
5697;"hall";64
5698;"hallowed";3
5699;"hallucination";8
5700;"halo";7
5701;"halt";9
5702;"halter";11
5703;"halting";4
5704;"halve";5
5705;"halving";5
5706;"ham";5
5707;"hamlet";3
5708;"hammer";18
5709;"hammering";3
5710;"hammock";4
5711;"hamper";10
5712;"hamstring";12
5713;"hand";8
5714;"handbook";4
5715;"handful";17
5716;"handicap";4
5717;"handicraft";8
5718;"handiwork";9
5719;"handkerchief";9
5720;"handle";34
5721;"handsome";3
5722;"handwriting";4
5723;"handy";38
5724;"hang";60
5725;"hangar";5
5726;"hanging";12
5727;"hangman";8
5728;"hangout";5
5729;"hank";5
5730;"hankering";4
5731;"hap";3
5732;"haphazard";3
5733;"happen";8
5734;"happening";5
5735;"happily";6
5736;"happiness";12
5737;"happy";16
5738;"harass";8
5739;"harassing";5
5740;"harbinger";9
5741;"harbor";12
5742;"harden";10
5743;"hardened";20
5744;"hardening";3
5745;"hardness";10
5746;"hardship";5
5747;"hardware";4
5748;"hardy";10
5749;"hare";4
5750;"harem";5
5751;"harlot";5
5752;"harm";8
5753;"harmful";6
5754;"harmonica";4
5755;"harmonics";3
5756;"harmoniously";3
5757;"harmonize";6
5758;"harmony";5
5759;"harness";8
5760;"harper";5
5761;"harpsichord";4
5762;"harrowing";5
5763;"harry";12
5764;"harshness";9
5765;"hart";4
5766;"harvest";33
5767;"hash";11
5768;"hashish";3
5769;"haste";44
5770;"hasten";45
5771;"hastily";5
5772;"hasty";30
5773;"hat";5
5774;"hatch";5
5775;"hatchet";5
5776;"hate";10
5777;"hateful";8
5778;"hating";5
5779;"hatred";9
5780;"haughty";13
5781;"haul";10
5782;"haulage";4
5783;"haunt";30
5784;"haunted";5
5785;"haven";3
5786;"havoc";10
5787;"haw";4
5788;"hawk";4
5789;"hawking";3
5790;"hazard";38
5791;"hazardous";6
5792;"haze";8
5793;"hazy";17
5794;"head";9
5795;"headache";5
5796;"headdress";5
5797;"header";3
5798;"headgear";5
5799;"heading";9
5800;"headland";3
5801;"headlight";4
5802;"headline";5
5803;"headlong";5
5804;"headquarters";5
5805;"headstone";3
5806;"headway";7
5807;"heady";3
5808;"heal";4
5809;"healing";9
5810;"health";4
5811;"healthful";6
5812;"healthy";4
5813;"heap";3
5814;"hear";8
5815;"hearer";5
5816;"hearing";8
5817;"hearsay";4
5818;"hearse";5
5819;"heart";4
5820;"heartache";5
5821;"heartburn";10
5822;"heartfelt";4
5823;"hearth";10
5824;"heartily";3
5825;"heartless";5
5826;"hearts";4
5827;"heartworm";5
5828;"heat";5
5829;"heated";4
5830;"heater";5
5831;"heath";9
5832;"heathen";8
5833;"heather";4
5834;"heating";4
5835;"heave";4
5836;"heavenly";12
5837;"heavens";3
5838;"heavily";4
5839;"heaviness";7
5840;"heaving";4
5841;"hectares";3
5842;"hectic";5
5843;"hedge";5
5844;"hedgehog";5
5845;"hedonism";6
5846;"heed";13
5847;"heel";7
5848;"heels";8
5849;"heft";8
5850;"hegemonic";4
5851;"heifer";5
5852;"height";30
5853;"heighten";4
5854;"heinous";4
5855;"heir";4
5856;"heiress";7
5857;"heirloom";5
5858;"heirs";4
5859;"helical";10
5860;"helix";10
5861;"hell";12
5862;"hellish";14
5863;"helm";3
5864;"helmet";9
5865;"helper";5
5866;"helpful";3
5867;"helpless";5
5868;"helplessness";4
5869;"hem";10
5870;"hematite";5
5871;"hemi";5
5872;"hemisphere";4
5873;"hemispheric";4
5874;"hemlock";5
5875;"hemorrhage";6
5876;"hemorrhoids";5
5877;"hemp";6
5878;"hen";9
5879;"henceforth";5
5880;"herald";6
5881;"heraldry";3
5882;"herb";5
5883;"herbaceous";4
5884;"herbal";9
5885;"herbarium";5
5886;"herd";10
5887;"hereditary";8
5888;"heredity";12
5889;"heresy";4
5890;"heretic";13
5891;"heretical";5
5892;"heretofore";11
5893;"hereunto";6
5894;"herewith";5
5895;"heritage";7
5896;"hermaphrodite";5
5897;"hermeneutics";5
5898;"hermit";9
5899;"hernia";5
5900;"hero";10
5901;"heroic";9
5902;"heroics";3
5903;"heroin";4
5904;"heroine";4
5905;"heroism";4
5906;"herpes";5
5907;"herpesvirus";4
5908;"hesitating";4
5909;"hesitation";13
5910;"heterogeneity";5
5911;"hew";7
5912;"hexagon";4
5913;"heyday";9
5914;"hiatus";5
5915;"hibernate";5
5916;"hibernation";5
5917;"hiccup";3
5918;"hidden";58
5919;"hide";10
5920;"hideous";8
5921;"hiding";6
5922;"hierarchical";6
5923;"high";5
5924;"higher";4
5925;"highest";12
5926;"highland";5
5927;"highlands";3
5928;"hight";4
5929;"highway";4
5930;"hiker";4
5931;"hilarious";8
5932;"hilarity";3
5933;"hill";30
5934;"hilly";4
5935;"hilt";5
5936;"hind";4
5937;"hindering";5
5938;"hindrance";13
5939;"hinge";33
5940;"hint";9
5941;"hinterland";5
5942;"hip";7
5943;"hippie";3
5944;"hire";47
5945;"hirsute";6
5946;"hiss";8
5947;"hissing";8
5948;"histology";4
5949;"historian";10
5950;"historic";4
5951;"historiography";5
5952;"history";8
5953;"hit";8
5954;"hitherto";5
5955;"hive";18
5956;"hoard";5
5957;"hoarse";12
5958;"hoary";9
5959;"hoax";4
5960;"hob";7
5961;"hobby";6
5962;"hobo";9
5963;"hockey";5
5964;"hoe";8
5965;"hog";10
5966;"hoist";5
5967;"hold";8
5968;"holder";5
5969;"holding";9
5970;"hole";11
5971;"holiday";13
5972;"holiness";6
5973;"hollow";5
5974;"holocaust";5
5975;"holy";4
5976;"homage";12
5977;"homeless";4
5978;"homeopathic";5
5979;"homeopathy";5
5980;"homesick";5
5981;"homestead";4
5982;"homework";4
5983;"homicidal";5
5984;"homicide";4
5985;"homily";6
5986;"homogeneity";9
5987;"homogeneous";9
5988;"homologous";9
5989;"homologue";6
5990;"homology";9
5991;"homosexual";10
5992;"homosexuality";9
5993;"hone";6
5994;"honest";24
5995;"honesty";24
5996;"honey";9
5997;"honeycomb";14
5998;"honeymoon";9
5999;"honeysuckle";4
6000;"honor";5
6001;"honorable";3
6002;"honorarium";4
6003;"hood";26
6004;"hooded";6
6005;"hoof";5
6006;"hook";9
6007;"hooked";8
6008;"hooker";3
6009;"hoop";4
6010;"hoot";4
6011;"hop";6
6012;"hope";10
6013;"hopeful";6
6014;"hopeless";5
6015;"hopelessness";9
6016;"hopes";3
6017;"hoping";3
6018;"hopper";5
6019;"horde";7
6020;"horizon";70
6021;"horizontal";5
6022;"horizontally";5
6023;"horn";9
6024;"horny";4
6025;"horoscope";4
6026;"horrible";38
6027;"horribly";4
6028;"horrid";18
6029;"horrific";3
6030;"horrified";6
6031;"horrifying";5
6032;"horror";9
6033;"horrors";4
6034;"horse";7
6035;"horseman";3
6036;"horseshoe";4
6037;"horticultural";4
6038;"horticulture";5
6039;"hose";9
6040;"hosiery";5
6041;"hospice";5
6042;"hospital";4
6043;"hospitality";4
6044;"hostage";10
6045;"hostel";5
6046;"hostile";27
6047;"hostilities";3
6048;"hostility";5
6049;"hot";12
6050;"hotbed";3
6051;"hotel";3
6052;"hour";17
6053;"hourglass";3
6054;"hourly";8
6055;"house";5
6056;"household";43
6057;"householder";3
6058;"housekeeper";3
6059;"housekeeping";4
6060;"housewife";8
6061;"housing";13
6062;"hovercraft";4
6063;"howl";14
6064;"howsoever";5
6065;"hoy";5
6066;"hub";14
6067;"huddle";9
6068;"hue";5
6069;"huff";9
6070;"hug";3
6071;"huge";10
6072;"hulk";8
6073;"hull";5
6074;"hum";10
6075;"human";5
6076;"humane";8
6077;"humanitarian";10
6078;"humanities";3
6079;"humanity";32
6080;"humble";43
6081;"humbled";3
6082;"humbly";4
6083;"humbug";24
6084;"humid";5
6085;"humidity";5
6086;"humiliate";5
6087;"humiliating";12
6088;"humiliation";8
6089;"humility";10
6090;"hummer";4
6091;"hummingbird";3
6092;"humongous";4
6093;"humorist";3
6094;"humorous";4
6095;"hump";5
6096;"hunch";9
6097;"hundred";5
6098;"hundredth";7
6099;"hunger";6
6100;"hungry";10
6101;"hunk";3
6102;"hunks";3
6103;"hunt";13
6104;"hunter";11
6105;"hunting";9
6106;"hurl";6
6107;"hurrah";3
6108;"hurricane";8
6109;"hurried";6
6110;"hurry";13
6111;"hurt";10
6112;"hurtful";8
6113;"hurting";5
6114;"husbandry";48
6115;"hush";12
6116;"hushed";5
6117;"husk";3
6118;"husky";3
6119;"hustle";5
6120;"hustler";5
6121;"hut";4
6122;"hutch";4
6123;"hyacinth";3
6124;"hybrid";8
6125;"hydra";4
6126;"hydraulics";3
6127;"hydrocephalus";4
6128;"hydrodynamics";7
6129;"hydrogen";4
6130;"hydrographic";4
6131;"hydrology";5
6132;"hygiene";3
6133;"hygienic";9
6134;"hymn";7
6135;"hype";3
6136;"hyperbole";9
6137;"hypertrophy";4
6138;"hyphen";7
6139;"hypnotic";9
6140;"hypnotized";4
6141;"hypocrisy";10
6142;"hypocrite";8
6143;"hypocritical";5
6144;"hypothesis";4
6145;"hypothetical";13
6146;"hysteria";4
6147;"hysterical";30
6148;"ice";78
6149;"iceberg";3
6150;"icon";5
6151;"iconic";3
6152;"iconography";4
6153;"icy";5
6154;"idea";9
6155;"idealism";6
6156;"idealist";3
6157;"identical";3
6158;"identically";4
6159;"identification";8
6160;"identify";4
6161;"identity";7
6162;"ideology";4
6163;"idiocy";9
6164;"idiom";7
6165;"idiomatic";7
6166;"idiot";15
6167;"idiotic";13
6168;"idle";8
6169;"idleness";5
6170;"idler";5
6171;"idol";10
6172;"idolatry";7
6173;"igloo";5
6174;"igneous";7
6175;"ignite";5
6176;"ignition";4
6177;"ignorance";10
6178;"ignorant";12
6179;"ignore";5
6180;"ilk";5
6181;"ill";14
6182;"illegal";14
6183;"illegality";9
6184;"illegally";5
6185;"illegible";4
6186;"illegitimate";12
6187;"illicit";4
6188;"illiterate";4
6189;"illness";5
6190;"illogical";3
6191;"illuminate";6
6192;"illumination";6
6193;"illuminator";5
6194;"illusion";24
6195;"illustrate";24
6196;"illustration";10
6197;"illustrative";5
6198;"illustrious";3
6199;"image";7
6200;"imagery";8
6201;"imaginary";8
6202;"imagination";3
6203;"imaginative";3
