word,joy,sadness,fear,anger,trust,disgust,surprise,anticipation
feigned,0,0,0,0,0,0,0,0
feigned,0,0,0,0,0,0,0,0
feigned,0,1,1,1,0,0,1,1
feigned,0,0,0,0,0,0,0,0
nickname,0,0,0,0,0,0,0,0
nickname,0,0,0,0,0,0,0,0
nickname,0,0,0,0,0,0,0,0
nickname,0,0,0,0,0,0,0,0
nickname,0,0,0,0,1,0,0,0
eagle,0,0,0,0,0,0,0,0
eagle,0,0,0,0,1,0,0,0
eagle,1,0,0,0,3,0,0,0
domestication,1,0,0,0,2,0,0,0
domestication,0,0,0,0,1,0,0,0
domestication,0,0,0,0,0,0,0,0
domestication,0,0,0,0,0,0,0,0
domestication,0,0,0,0,0,0,0,0
patent,0,0,0,0,1,0,0,1
patent,0,0,0,0,0,0,0,1
patent,0,0,0,0,0,0,0,0
patent,0,0,0,0,0,0,0,0
lilac,1,0,0,0,0,0,0,0
lilac,1,0,0,0,0,0,0,1
lilac,0,0,0,0,0,0,0,0
weedy,0,0,0,0,0,1,0,0
weedy,0,0,0,0,0,0,0,0
weedy,0,0,0,0,0,0,0,0
weedy,0,0,0,0,0,2,0,0
formality,0,0,0,0,0,0,0,0
formality,0,0,1,0,2,0,0,0
formality,0,0,0,0,0,0,0,0
formality,0,0,0,0,0,0,0,0
formality,0,1,1,2,1,2,0,0
origin,0,0,0,0,0,0,0,0
origin,0,0,0,0,0,0,0,2
origin,0,0,1,0,0,1,2,0
origin,0,0,0,0,0,0,0,0
cove,0,0,0,0,0,0,0,0
cove,0,0,0,0,0,0,0,0
cove,0,0,0,0,0,0,0,0
prowl,0,0,1,0,1,0,1,1
prowl,0,0,2,1,0,1,0,1
prowl,0,1,3,0,0,0,2,2
prowl,0,0,0,0,1,0,2,1
untoward,0,1,1,0,2,0,2,0
untoward,1,2,1,2,1,2,1,1
untoward,0,0,0,0,0,1,0,0
untoward,0,0,0,0,0,0,0,0
glide,3,1,0,0,0,0,0,0
glide,3,0,0,0,0,0,0,3
glide,3,0,0,0,2,0,0,1
accelerate,0,0,0,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,2
accelerate,1,0,1,1,1,0,0,3
ban,0,1,1,2,0,1,0,0
ban,0,0,0,0,0,0,0,0
ban,0,0,1,1,0,1,0,0
ban,0,0,2,2,0,3,0,0
ban,0,2,1,1,0,2,0,0
wimp,0,3,0,3,0,3,0,0
wimp,0,1,3,0,1,3,0,0
wimp,0,1,2,0,0,0,0,0
assumed,0,0,0,0,0,1,0,0
assumed,0,0,0,0,0,0,0,0
assumed,0,0,0,0,0,0,0,0
assumed,0,0,1,0,1,0,1,2
compassion,0,0,0,0,1,0,0,0
compassion,0,1,0,0,2,0,0,0
compassion,1,0,0,0,0,0,0,0
compassion,0,0,0,0,0,0,0,0
multitude,0,0,0,0,1,0,0,0
multitude,1,0,0,0,0,0,0,0
multitude,0,0,0,0,0,0,0,0
attainable,1,0,0,0,0,0,0,3
attainable,1,0,0,0,0,0,0,1
attainable,0,0,0,0,0,0,0,3
attainable,0,0,0,0,0,0,0,0
normality,0,0,0,0,0,0,0,0
normality,0,0,0,0,1,0,0,0
normality,0,0,0,0,2,0,0,0
normality,0,0,0,0,0,0,0,0
normality,1,0,0,0,0,0,0,0
compulsory,0,0,0,0,0,0,0,0
compulsory,0,0,0,0,0,0,0,0
compulsory,0,0,0,0,0,0,0,0
compulsory,0,0,0,0,0,0,0,0
compulsory,0,0,0,0,1,0,0,0
secrete,0,0,0,0,0,1,0,0
secrete,0,0,0,0,0,1,0,0
secrete,0,0,0,0,0,2,0,0
secrete,0,1,0,0,0,2,0,0
systematic,1,0,0,0,0,0,0,0
systematic,0,0,0,0,2,0,0,0
systematic,0,0,0,0,0,0,0,0
systematic,0,0,0,0,0,0,0,1
systematic,0,0,0,0,1,0,0,0
rue,0,3,1,2,0,2,0,0
rue,0,2,1,0,0,0,0,0
rue,0,3,2,0,0,0,1,2
rue,0,3,1,1,0,0,0,0
nave,0,0,0,0,0,0,0,0
nave,0,0,0,0,0,0,0,0
nave,1,1,0,0,1,1,1,1
nave,0,0,0,1,0,0,0,0
nave,0,0,0,0,0,0,0,0
elevate,0,0,0,0,0,0,0,0
elevate,1,0,0,0,2,0,0,1
elevate,0,0,0,0,0,0,0,0
elevate,1,0,0,0,0,0,0,0
flask,0,0,0,0,0,0,0,0
flask,0,0,0,0,0,0,0,0
flask,0,1,0,0,0,0,0,0
flask,0,0,0,0,0,0,0,0
flask,0,0,0,0,0,0,0,0
haste,1,1,1,1,1,1,1,1
haste,0,0,1,0,0,0,0,1
haste,0,0,0,0,0,1,0,0
continued,0,0,0,0,0,0,0,0
continued,0,0,0,0,1,0,0,2
continued,0,0,0,0,0,0,0,0
continued,0,0,0,0,0,0,0,0
continued,0,2,1,0,2,1,1,0
manifold,0,0,0,0,0,0,0,0
manifold,0,0,0,0,0,0,0,0
manifold,0,0,0,0,1,0,0,1
furnace,0,0,0,0,0,0,0,0
furnace,1,0,1,0,1,0,0,1
furnace,0,0,2,0,0,0,0,0
furnace,0,0,0,0,0,0,0,0
serpentine,0,0,0,0,0,0,0,0
serpentine,0,0,0,0,0,0,0,0
serpentine,0,1,2,0,0,0,1,0
serpentine,0,0,1,0,0,1,0,0
amnesty,3,0,0,0,3,0,0,0
amnesty,3,3,2,0,3,0,2,2
amnesty,3,0,1,1,0,0,1,0
amnesty,3,0,0,0,0,0,0,0
amnesty,3,0,1,0,2,0,0,2
amnesty,3,0,0,0,3,0,3,0
amnesty,3,0,0,0,3,0,3,0
asteroids,0,0,1,0,0,0,0,0
asteroids,0,0,0,0,0,0,0,0
asteroids,0,0,0,0,0,0,0,0
asteroids,0,1,3,0,0,1,3,3
asteroids,0,0,2,0,0,0,1,1
dell,1,1,0,0,1,0,0,0
dell,0,0,0,0,0,0,0,0
dell,0,0,0,0,0,0,0,0
dell,0,0,1,0,0,0,1,0
ultimate,1,3,3,0,0,0,0,2
ultimate,1,2,1,1,2,0,2,3
ultimate,0,0,0,0,0,0,0,0
emphatic,0,0,0,0,0,0,0,0
emphatic,0,0,0,0,0,0,0,0
emphatic,0,0,0,0,0,0,0,0
emphatic,0,0,1,0,0,0,0,0
emphatic,0,0,0,0,0,0,0,0
pastel,0,0,0,0,0,0,0,0
pastel,1,0,0,0,0,0,0,0
pastel,1,1,0,0,0,0,0,0
pastel,0,2,0,0,0,1,0,1
pastel,0,0,0,0,0,0,0,0
defraud,0,1,1,2,0,2,0,0
defraud,0,1,2,1,0,2,0,0
defraud,0,2,2,2,0,2,2,0
defraud,0,1,1,3,0,0,0,0
defraud,0,2,1,3,0,3,0,0
condemnation,0,0,0,0,0,0,0,0
condemnation,0,0,0,0,0,0,0,0
condemnation,0,1,1,2,0,1,0,0
condemnation,0,0,2,2,0,2,0,0
condemnation,0,2,3,3,0,3,1,0
enchant,3,0,0,0,0,0,2,0
enchant,2,0,0,0,0,0,0,1
enchant,3,0,0,0,1,0,2,2
exhibit,0,0,0,0,0,0,0,1
exhibit,0,0,0,0,0,0,0,0
exhibit,1,0,0,0,0,0,0,1
exhibit,1,0,0,0,2,0,0,3
exhibit,0,0,0,0,0,0,0,0
obesity,0,1,0,0,0,1,0,0
obesity,0,2,0,0,0,2,0,0
obesity,0,1,0,0,0,2,0,0
obesity,0,0,0,0,0,2,0,0
hurtful,0,1,1,0,0,1,0,0
hurtful,0,3,0,0,0,0,0,0
hurtful,0,3,0,0,0,0,0,0
hurtful,0,2,2,2,0,2,0,0
exhibit,0,0,0,0,0,0,0,0
exhibit,1,0,0,0,0,0,0,0
exhibit,0,0,0,0,0,0,0,0
exhibit,0,0,0,0,0,1,0,1
socialist,0,1,0,0,0,0,0,0
socialist,0,0,0,0,0,0,0,0
socialist,0,2,3,2,0,3,0,0
barbed,0,1,1,2,0,0,0,0
barbed,0,0,1,0,0,0,0,0
barbed,0,0,0,0,0,0,0,0
barbed,0,0,2,2,0,0,0,0
barbed,0,0,0,2,0,1,0,0
barbed,0,0,0,1,0,0,0,0
barbed,0,0,1,0,0,0,0,0
opinion,0,0,0,0,0,0,0,1
opinion,0,0,0,0,0,0,0,0
opinion,0,0,1,0,0,0,1,1
opinion,0,0,0,0,0,0,0,0
opinion,0,0,0,0,0,0,0,0
vane,0,0,0,0,1,0,0,0
vane,0,0,0,0,1,0,0,0
vane,0,0,0,0,1,0,0,0
vane,0,0,0,0,0,0,0,0
vane,0,0,0,0,0,0,0,0
poise,0,0,0,0,0,0,0,0
poise,0,0,0,0,0,0,0,0
poise,0,0,0,0,0,0,0,0
poise,0,0,0,0,0,0,0,0
inauguration,2,0,0,0,0,0,1,2
inauguration,2,0,0,0,2,0,1,3
inauguration,2,0,0,0,2,0,0,1
coworker,0,0,0,0,0,0,0,0
coworker,0,0,0,0,1,0,0,0
coworker,0,0,0,0,0,0,0,0
coworker,0,0,0,0,0,0,0,0
diskette,0,0,0,0,0,0,0,0
diskette,0,0,0,0,0,0,0,0
diskette,1,0,0,1,0,1,0,0
diskette,0,0,0,0,0,0,0,0
diskette,0,0,0,0,0,0,0,0
contemptible,0,0,0,3,2,2,0,0
contemptible,0,2,1,1,0,3,0,0
contemptible,0,0,0,0,0,0,0,0
contemptible,0,2,1,0,0,0,0,0
contemptible,0,0,0,0,0,2,0,0
exertion,1,1,1,1,1,0,0,0
exertion,0,0,0,0,0,0,0,0
exertion,0,0,0,0,0,0,0,1
exertion,1,0,0,2,0,0,0,0
exertion,0,0,0,0,0,0,0,0
paddle,0,0,2,1,1,0,0,2
paddle,0,0,0,1,3,0,0,3
paddle,0,0,0,0,0,0,0,2
paddle,1,0,0,0,0,0,0,0
banana,1,0,0,0,0,0,0,0
banana,0,0,0,0,0,0,0,0
banana,1,0,0,0,0,0,0,0
banana,0,0,0,0,0,0,0,0
banana,0,0,0,0,0,0,0,0
hype,1,0,0,1,0,2,0,2
hype,0,2,1,2,0,0,2,2
hype,1,0,0,0,0,1,0,0
ice,0,0,0,0,0,1,0,1
ice,0,0,1,0,0,0,0,0
ice,0,0,0,0,0,0,0,0
ice,1,1,1,1,1,1,1,1
ice,0,1,0,0,0,0,0,0
triumphant,3,0,0,0,1,0,1,1
triumphant,2,1,1,2,2,2,1,3
triumphant,3,0,0,0,0,0,0,0
triumphant,3,0,0,0,0,0,1,1
triumphant,3,0,0,0,0,0,0,0
triumphant,3,0,0,0,0,0,0,0
triumphant,3,0,0,0,2,0,2,1
triumphant,3,0,0,0,2,0,1,1
triumphant,3,0,0,0,1,0,2,2
liquidate,0,1,1,1,0,1,0,0
liquidate,0,1,1,0,0,1,0,0
liquidate,0,0,0,0,0,0,0,0
liquidate,0,1,1,0,0,0,1,1
liquidate,0,2,1,2,0,1,1,0
ceiling,0,0,0,0,0,0,0,0
ceiling,0,0,0,0,0,0,0,0
ceiling,1,0,1,2,0,0,0,2
ceiling,0,0,0,0,0,0,0,0
ceiling,0,0,0,0,0,0,0,0
perishable,0,1,1,0,0,0,0,0
perishable,0,0,0,0,0,1,0,0
perishable,0,0,1,0,0,0,0,1
perishable,0,0,0,0,0,0,0,0
narrative,0,0,0,0,0,0,0,0
narrative,1,0,0,0,0,0,0,0
narrative,0,0,0,0,0,0,0,0
narrative,1,1,1,1,2,1,2,2
narrative,0,0,0,0,0,0,0,0
reinforcement,0,0,0,0,0,0,0,0
reinforcement,0,0,0,0,0,0,0,0
reinforcement,0,0,0,0,0,0,0,0
reinforcement,0,0,0,0,0,0,0,0
squall,0,0,2,1,0,1,1,1
squall,0,3,2,3,0,2,1,2
squall,0,0,0,0,0,0,0,0
squall,0,2,3,3,0,1,3,1
squall,1,1,1,1,1,1,1,1
definition,0,0,0,0,0,0,0,0
definition,0,0,0,0,1,0,0,0
definition,0,0,0,0,1,0,0,0
definition,0,0,0,0,1,0,0,0
injured,0,1,1,1,1,2,2,0
injured,0,2,1,1,0,0,1,0
injured,0,2,1,1,0,0,0,1
injured,0,0,1,0,0,0,0,0
injured,0,1,0,0,0,0,0,0
eighth,0,0,0,0,0,0,0,0
eighth,0,0,0,0,0,0,0,0
eighth,0,0,0,0,0,0,0,0
flora,0,0,0,0,0,0,0,0
flora,0,0,0,0,0,0,0,0
flora,0,0,0,0,0,0,0,0
tremendously,0,0,0,0,0,0,0,0
tremendously,1,0,0,1,0,0,0,0
tremendously,1,0,0,0,0,0,0,0
tremendously,0,0,0,0,0,0,0,0
provoking,0,1,1,3,0,0,0,0
provoking,0,1,1,3,0,2,0,1
provoking,0,1,2,3,0,2,1,0
sewerage,0,0,1,1,0,2,0,0
sewerage,0,0,0,0,0,3,0,0
sewerage,0,0,0,0,0,3,0,0
sewerage,0,0,0,0,0,0,0,0
sewerage,0,1,2,2,0,3,1,0
edification,0,0,0,0,0,0,0,0
edification,0,3,0,0,0,0,0,0
edification,0,0,0,0,0,0,0,0
edification,1,0,0,0,1,0,0,2
edification,0,0,0,0,0,0,0,1
edification,1,0,0,0,0,0,0,0
edification,1,0,0,0,0,0,0,1
refuge,0,1,1,0,0,0,0,0
refuge,0,0,0,0,0,0,0,0
refuge,0,0,0,0,0,0,0,0
refuge,0,0,0,0,2,0,0,0
refuge,1,1,1,0,2,0,0,1
progress,2,2,3,1,0,2,2,3
progress,2,0,0,0,1,0,1,2
progress,2,2,0,2,2,0,0,0
raven,0,0,0,0,0,0,0,0
raven,0,0,1,0,0,0,0,0
raven,1,2,2,2,0,2,3,3
raven,0,0,1,0,0,0,0,0
security,0,0,0,0,0,0,0,1
security,0,0,0,0,3,0,0,0
security,0,0,0,0,0,0,0,0
splice,0,0,0,0,0,0,0,0
splice,0,0,0,0,0,0,0,0
splice,0,0,0,0,0,0,0,0
splice,0,0,0,0,0,0,0,0
splice,0,0,0,0,0,0,0,0
splice,0,0,1,0,1,1,1,1
finance,0,0,0,0,0,0,0,0
finance,0,0,0,0,0,0,0,0
finance,1,0,0,0,0,0,0,0
finance,1,0,0,1,0,1,0,2
finance,0,0,0,1,1,1,0,0
trunk,0,0,0,0,0,0,0,0
trunk,0,1,1,1,1,1,0,0
trunk,0,0,0,0,0,0,0,1
trunk,0,0,0,0,1,0,0,1
trunk,0,0,1,0,1,1,1,1
natal,0,0,0,0,0,0,0,0
natal,0,0,0,0,0,0,0,0
natal,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,0,0,0
rock,0,2,1,1,0,0,3,0
rock,0,0,0,0,0,0,0,0
descend,0,1,0,0,0,0,0,0
descend,0,0,0,0,0,0,0,0
descend,0,1,0,0,0,1,0,0
descend,0,0,0,0,1,0,0,0
descend,0,2,1,0,0,0,0,0
miserably,0,1,1,1,0,1,0,0
miserably,0,2,1,1,0,1,0,0
miserably,0,3,2,2,0,2,0,0
cutthroat,0,0,0,0,0,1,1,1
cutthroat,0,1,1,1,0,0,1,0
cutthroat,0,2,3,2,0,2,1,0
cutthroat,0,0,0,0,0,0,0,0
cutthroat,0,1,3,3,1,1,0,0
monument,0,0,0,0,0,0,0,0
monument,0,1,0,0,0,0,0,0
monument,0,0,1,0,1,0,1,0
undesirable,0,2,2,2,0,2,0,0
undesirable,0,0,1,0,0,2,0,0
undesirable,1,2,2,2,0,2,0,0
docile,0,0,1,0,0,0,0,0
docile,0,0,0,0,0,0,0,0
docile,1,2,2,0,2,1,0,0
docile,0,0,0,0,1,0,0,0
docile,0,0,1,0,1,0,0,0
prudent,0,0,0,0,1,0,0,0
prudent,0,0,0,0,0,0,0,0
prudent,0,0,0,0,0,0,0,0
prudent,1,0,1,0,3,0,0,0
melee,0,0,0,2,0,0,0,0
melee,0,0,1,1,0,0,0,0
melee,0,0,0,0,0,0,0,0
melee,0,0,0,0,0,0,0,0
melee,0,0,0,0,0,0,0,0
adventurous,0,1,1,0,0,0,1,2
adventurous,1,0,2,1,2,0,0,2
adventurous,0,2,1,1,1,2,1,1
adventurous,1,0,1,0,0,0,0,0
adventurous,0,0,0,0,0,0,0,0
adventurous,1,0,1,0,0,0,0,1
adventurous,0,0,0,0,0,0,0,0
surname,0,0,0,0,0,0,0,0
surname,1,0,0,0,3,0,0,1
surname,0,0,0,0,0,0,0,0
surname,1,0,0,0,1,0,0,0
surname,0,0,0,0,0,0,0,0
excess,0,0,0,0,0,0,0,0
excess,1,0,0,0,0,0,0,0
excess,0,0,0,0,0,0,0,0
excess,0,0,0,0,0,0,0,0
excess,0,1,0,0,0,1,0,0
excess,0,0,0,0,0,0,0,0
excess,0,0,0,0,0,0,0,0
excess,0,0,0,0,0,0,0,0
kit,0,0,0,0,0,0,0,0
kit,0,0,0,0,2,0,0,0
kit,0,0,0,0,0,0,0,0
therapeutic,2,0,0,0,3,0,0,3
therapeutic,2,0,0,0,0,0,0,0
therapeutic,2,0,1,0,3,1,0,1
sanctify,0,0,0,0,0,0,0,0
sanctify,1,0,2,1,2,2,2,2
sanctify,0,0,0,0,0,0,0,0
hoarse,0,0,0,0,0,0,0,0
hoarse,0,2,1,1,0,2,0,0
hoarse,0,1,0,0,0,0,0,0
hoarse,0,0,0,0,0,0,0,0
candlelight,0,0,0,0,0,0,0,0
candlelight,1,0,0,0,0,0,0,0
candlelight,1,0,0,0,0,0,0,0
candlelight,1,1,0,0,0,0,0,0
squeeze,1,0,0,1,0,2,0,0
squeeze,0,0,0,0,0,0,0,0
squeeze,0,0,0,1,0,0,0,0
laxative,0,0,0,0,0,1,0,0
laxative,0,2,2,1,1,3,1,2
laxative,0,0,0,0,0,2,1,0
laxative,0,0,2,0,0,2,0,0
laxative,0,1,2,0,0,2,0,1
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,1,1,1,1,1,1,1,1
element,0,0,0,0,0,0,1,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,1
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,1,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,1,0,2,0,2,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,1,1,1,0,1,1,1,2
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,1,0,1,0,2,0
element,0,0,0,0,0,0,0,0
continuation,0,0,0,0,0,0,0,0
continuation,0,0,0,0,0,0,0,0
continuation,1,1,1,1,1,1,1,1
continuation,0,0,0,0,0,0,0,0
butter,1,0,0,0,2,0,2,3
butter,1,0,0,0,1,0,0,0
butter,0,0,0,0,0,0,0,0
butter,0,0,0,0,0,0,0,0
butter,0,0,0,0,0,0,0,0
axial,1,0,0,1,1,0,0,0
axial,0,0,0,0,0,0,0,0
axial,0,0,0,0,0,0,0,0
axial,0,0,0,0,0,0,0,0
axial,0,0,0,0,0,0,0,0
contracted,0,0,0,0,0,0,0,0
contracted,0,1,1,1,0,1,1,0
contracted,1,3,3,3,0,3,3,0
contracted,0,0,0,0,3,0,0,0
contracted,0,0,0,0,0,0,0,0
contracted,0,0,0,0,2,0,0,0
recurrence,0,0,0,0,0,0,0,0
recurrence,0,0,0,0,0,0,0,0
recurrence,0,0,0,0,0,0,0,0
recurrence,0,0,0,0,0,0,0,1
sequent,0,0,0,1,0,0,1,0
sequent,0,0,0,0,0,0,0,0
sequent,0,0,0,0,0,0,0,0
sequent,0,0,0,0,0,0,0,0
sequent,0,0,0,0,0,0,0,0
fry,0,0,0,0,0,0,0,0
fry,0,0,0,0,0,1,0,0
fry,0,0,0,0,0,0,0,0
urgent,0,0,0,0,0,0,1,2
urgent,0,0,0,0,0,0,0,0
urgent,0,0,1,0,0,0,2,2
urgent,0,0,0,0,0,0,1,2
urgent,0,0,0,0,0,0,0,2
bland,0,0,0,0,0,0,0,0
bland,0,0,0,0,0,0,0,0
bland,0,2,0,1,0,2,0,0
bland,0,0,0,0,0,0,0,0
bland,0,1,0,0,0,0,0,0
ineptitude,0,0,0,0,0,1,0,0
ineptitude,0,0,0,1,0,0,0,0
ineptitude,0,1,1,3,0,2,0,0
ineptitude,0,1,0,1,0,1,0,0
molten,0,0,0,0,0,0,0,0
molten,0,0,1,0,0,0,0,0
molten,0,2,2,1,0,1,2,1
shooting,0,0,0,0,0,3,0,0
shooting,0,2,2,2,0,0,0,0
shooting,0,1,2,2,0,1,0,0
shooting,0,0,1,1,0,0,1,0
nostalgia,0,1,0,0,0,0,0,0
nostalgia,0,0,0,0,0,0,0,0
nostalgia,0,1,0,0,0,0,0,0
nostalgia,0,3,0,0,0,0,0,2
tomorrow,1,1,1,0,1,0,1,2
tomorrow,0,0,0,0,0,0,1,2
tomorrow,0,0,0,0,0,0,1,3
tomorrow,1,0,0,0,0,0,1,3
tomorrow,0,0,0,0,0,0,2,2
regret,0,3,1,0,0,3,0,0
regret,0,1,0,0,0,0,0,0
regret,0,1,1,0,0,0,0,0
regret,0,3,3,3,0,3,0,1
regret,0,0,0,0,0,0,0,0
noteworthy,1,0,0,0,0,0,0,0
noteworthy,0,0,0,0,0,0,0,0
noteworthy,0,0,0,0,0,0,0,0
ply,0,0,0,0,0,0,0,0
ply,1,0,0,0,0,0,0,0
ply,0,0,0,0,0,0,0,0
ply,0,0,1,1,0,0,0,0
worn,0,1,0,0,0,0,0,0
worn,0,0,0,0,0,0,1,1
worn,0,0,0,0,0,0,0,0
distrust,0,2,3,2,0,3,2,1
distrust,0,1,1,3,3,3,1,1
distrust,0,0,0,0,0,2,0,0
distrust,0,1,2,2,0,2,1,1
retail,0,0,0,0,0,0,0,0
retail,0,0,0,0,2,0,0,0
retail,0,0,0,0,0,0,0,0
disparity,0,0,0,0,0,0,0,0
disparity,0,0,0,0,0,0,0,0
disparity,0,0,1,0,1,1,2,0
disparity,0,0,0,0,0,0,0,0
disparity,0,0,0,0,0,1,0,0
disparity,0,0,1,1,0,0,0,1
disparity,0,1,0,0,0,0,1,0
disparity,0,1,1,1,0,0,1,0
disparity,0,0,0,0,0,0,0,0
disparity,0,0,0,0,0,0,0,0
spawn,0,0,0,0,0,0,0,0
spawn,0,0,0,0,0,0,0,0
spawn,0,1,2,1,0,1,0,0
spawn,0,0,1,0,0,1,0,0
spoonful,0,0,0,0,0,0,0,0
spoonful,0,0,0,0,0,0,0,0
spoonful,0,1,0,0,0,0,0,0
spoonful,0,0,0,0,0,0,0,0
spoonful,0,0,0,0,0,0,0,0
exacerbation,0,0,0,1,0,0,0,0
exacerbation,0,0,1,1,0,1,0,0
exacerbation,0,0,0,1,0,0,0,0
exacerbation,0,0,1,0,0,0,1,0
exacerbation,0,0,0,1,0,0,0,0
solar,1,0,1,0,2,0,0,2
solar,0,0,0,0,0,0,0,0
solar,0,0,0,0,0,0,0,0
boots,0,0,0,0,0,0,0,0
boots,0,0,0,0,0,0,0,0
boots,1,0,0,0,1,0,0,0
boots,0,0,0,0,0,0,0,0
slap,0,1,0,2,0,2,1,0
slap,0,1,2,3,0,1,2,0
slap,0,2,3,3,0,2,1,0
slap,0,0,1,2,0,0,1,0
slap,0,0,0,1,0,0,0,0
undress,0,0,0,0,0,0,0,0
undress,1,1,1,1,1,1,1,1
undress,0,0,0,0,0,0,1,0
undress,0,0,0,0,0,0,0,0
exodus,0,1,1,0,0,0,0,0
exodus,0,0,0,0,0,0,0,0
exodus,0,1,1,1,0,0,0,1
exodus,1,1,1,1,0,1,1,1
exodus,0,0,0,0,0,0,0,0
condescension,0,3,1,3,0,3,1,0
condescension,0,0,0,1,0,1,0,0
condescension,0,0,0,2,0,1,0,0
condescension,0,2,1,3,0,3,0,0
lieutenant,0,0,0,0,0,0,0,0
lieutenant,1,0,0,0,3,0,0,2
lieutenant,0,0,0,0,0,0,0,0
lieutenant,0,1,2,0,2,0,0,2
lieutenant,1,0,0,0,0,0,0,0
lieutenant,0,0,0,0,2,0,0,0
pace,0,0,0,0,0,0,0,0
pace,0,0,0,0,0,0,0,0
pace,0,0,0,0,0,0,0,0
pace,0,0,0,0,0,0,0,2
pace,0,0,0,0,0,0,0,0
verdict,0,0,0,0,0,0,0,0
verdict,0,0,0,0,0,0,0,0
verdict,0,0,0,0,0,0,0,0
minutiae,0,0,0,0,0,0,0,0
minutiae,0,0,0,0,0,0,0,0
minutiae,0,0,0,0,0,0,0,0
minutiae,0,0,0,0,1,0,0,1
minutiae,0,0,0,0,2,0,0,0
servant,0,0,0,0,0,0,0,0
servant,0,0,0,0,0,0,0,0
servant,0,0,0,0,0,0,0,0
servant,0,0,0,0,2,0,0,0
significance,0,0,0,0,0,0,0,0
significance,0,0,0,0,1,0,0,0
significance,0,0,1,2,2,0,2,1
significance,0,0,0,0,1,0,0,0
wrongly,0,3,3,3,2,3,2,1
wrongly,0,0,0,0,1,0,0,0
wrongly,0,2,0,1,0,0,0,0
wrongly,0,3,3,3,0,3,0,0
wrongly,0,2,2,2,0,1,0,1
wrongly,0,1,0,0,0,0,0,0
collation,0,0,0,0,3,0,0,2
collation,0,0,0,0,0,0,0,0
collation,0,0,0,0,0,0,0,0
hydraulics,0,0,0,0,0,0,0,0
hydraulics,0,0,0,0,0,0,0,0
hydraulics,0,0,0,0,0,0,0,0
selfish,0,0,0,0,0,0,0,0
selfish,0,1,0,1,0,2,0,0
selfish,0,0,0,0,0,1,0,0
selfish,0,1,2,2,0,2,0,0
selfish,0,2,2,2,0,3,1,0
selfish,0,2,1,3,0,2,0,0
book,0,0,0,0,0,0,0,0
book,0,2,2,2,0,2,0,2
book,1,1,1,1,1,1,1,1
book,0,0,0,0,0,0,0,0
book,0,0,1,0,2,0,0,0
disconnection,0,0,0,0,0,0,0,0
disconnection,0,0,0,0,0,0,0,0
disconnection,0,1,1,1,0,0,0,0
disconnection,0,2,2,3,0,3,0,0
extravaganza,0,0,0,0,0,0,0,0
extravaganza,0,0,0,0,0,0,0,0
extravaganza,1,0,0,0,0,0,0,0
proctor,0,0,0,0,2,0,0,0
proctor,0,0,0,0,0,0,0,0
proctor,1,0,0,0,2,0,0,0
proctor,0,0,0,0,2,0,0,1
proctor,0,1,1,0,0,0,0,0
bonus,1,0,0,0,0,0,1,0
bonus,0,0,0,0,0,0,0,0
bonus,1,0,0,0,1,0,0,0
labyrinth,0,0,0,0,1,0,2,2
labyrinth,0,0,0,0,0,0,0,2
labyrinth,0,0,0,0,0,0,0,2
labyrinth,0,0,0,0,0,0,0,0
labyrinth,0,0,1,0,0,0,0,0
mistress,0,0,0,0,0,1,0,0
mistress,0,0,0,0,0,0,0,0
mistress,1,0,0,0,0,1,0,0
mistress,0,1,0,1,0,1,0,0
mistress,0,0,0,2,1,1,0,0
micrometer,0,0,0,0,0,0,0,0
micrometer,0,0,0,0,0,0,1,0
micrometer,0,1,0,1,0,0,0,1
micrometer,0,0,0,0,1,0,0,0
micrometer,0,0,0,0,0,0,0,0
barbecue,1,0,0,0,0,0,0,0
barbecue,0,0,0,0,0,0,0,0
barbecue,0,0,0,0,0,0,0,0
buttock,1,1,0,0,0,1,0,1
buttock,0,0,0,0,0,1,0,0
buttock,0,0,0,0,0,1,0,0
buttock,1,0,0,0,0,1,0,0
buttock,0,0,0,0,0,1,0,0
ice,0,0,0,0,0,0,0,0
ice,0,0,0,0,0,0,0,0
ice,1,1,1,1,1,1,1,1
ice,0,0,0,0,0,0,0,0
ice,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,1
discover,1,0,0,0,0,0,2,1
indemnity,0,1,1,0,0,1,0,0
indemnity,0,0,0,0,0,0,0,0
